0, 4.3393360815795185E-4
1, 8.676789587852495E-4
2, 0.0017346053772766695
3, 0.002167786689789725
4, 0.002600780234070221
5, 0.0034662045060658577
6, 0.003898635477582846
7, 0.0043308791684712
8, 0.004762935700368046
9, 0.005194805194805194
10, 0.005626487773209262
11, 0.006057983556901774
12, 0.006489292667099287
13, 0.006920415224913494
14, 0.007351351351351351
15, 0.007782101167315175
16, 0.00864304235090752
17, 0.009073233959818535
18, 0.009503239740820735
19, 0.009933059814294968
20, 0.010362694300518135
21, 0.010792143319663284
22, 0.011221406991799741
23, 0.011650485436893204
24, 0.012079378774805869
25, 0.01250808712529653
26, 0.012936610608020697
27, 0.013364949342530718
28, 0.013793103448275862
29, 0.015076459185871202
30, 0.015503875968992248
31, 0.015931108719052744
32, 0.016358157554885927
33, 0.016785022595222722
34, 0.017211703958691912
35, 0.01806451612903226
36, 0.01849064717265104
37, 0.018916595012897677
38, 0.019342359767891684
39, 0.019767941555651054
40, 0.020193340494092375
41, 0.020618556701030924
42, 0.021043590294180802
43, 0.021468441391155002
44, 0.0223175965665236
45, 0.02274190087963956
46, 0.023589963542783615
47, 0.024013722126929676
48, 0.024437299035369772
49, 0.02486069438491213
50, 0.025283908292264838
51, 0.025706940874035994
52, 0.026129792246733775
53, 0.02697495183044316
54, 0.0273972602739726
55, 0.027819387973464588
56, 0.0290846877673225
57, 0.0295060936497755
58, 0.02992731936725096
59, 0.031610422896198205
60, 0.032030749519538756
61, 0.032450896669513236
62, 0.034129692832764506
63, 0.0345489443378119
64, 0.03664252236898168
65, 0.03706070287539936
66, 0.03789652969980839
67, 0.038314176245210725
68, 0.03914893617021277
69, 0.03998298596341982
70, 0.04039974484371678
71, 0.04081632653061225
72, 0.041232731137088204
73, 0.0416489587760306
74, 0.04206500956022945
75, 0.04248088360237893
76, 0.04289658101507751
77, 0.04372744640203778
78, 0.044142614601018676
79, 0.04413324846170168
80, 0.044538706256627786
81, 0.044953350296861753
82, 0.04536781852872589
83, 0.04619622801440983
84, 0.046610169491525424
85, 0.04743752647183397
86, 0.04785094219775566
87, 0.04867724867724868
88, 0.04909013965298349
89, 0.049502855933996184
90, 0.04991539763113367
91, 0.05032776485514908
92, 0.0507399577167019
93, 0.05115197632635807
94, 0.05156382079459003
95, 0.05238698774820449
96, 0.05279831045406547
97, 0.05320945945945946
98, 0.05362043487439307
99, 0.054441865372441445
100, 0.05567271193589203
101, 0.05608264811300864
102, 0.05649241146711636
103, 0.056902002107481565
104, 0.05812973883740522
105, 0.05853863971362392
106, 0.05935592506840665
107, 0.06058056373580143
108, 0.06139613120269133
109, 0.061803657767500526
110, 0.06221101303068516
111, 0.06261819710023114
112, 0.06302521008403363
113, 0.06383872322553549
114, 0.06424522359857233
115, 0.06505771248688352
116, 0.0662751677852349
117, 0.06668064583770184
118, 0.06708595387840671
119, 0.06749109201425278
120, 0.06789606035205364
121, 0.06830085899853341
122, 0.06870548806032677
123, 0.06951423785594639
124, 0.06991835880259577
125, 0.07032231059020512
